Country Name,Country Code,Series,Series Code,2000 [YR2000],2001 [YR2001],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],PercentChange0116,PercentChange1116
Sub-Saharan Africa (excluding high income),SSA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Sudan,SDN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,420.1414584,435.0450911,667.2672168,,767.5268287,769.5477702,788.2957176,805.9307564,,0.852522354,0.207808111
Sudan,SDN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,31.4995,,,,,,,,
Sudan,SDN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,61.34587,,,,,,,,,,
Sudan,SDN,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Sudan,SDN,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,44.76517,,,,,,,,
Sudan,SDN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,78.15559,,,,,,,,,,
Sudan,SDN,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Sudan,SDN,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,58.74802,55.15486,56.05531,56.31639,56.97478,59.17542,61.69883,,0.007275139
Sudan,SDN,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,55.16466,,,,,,,,,,
Suriname,SUR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,11836.9703,12237.32428,18109.85555,,18756.22074,18619.23464,17962.50235,16881.3399,,0.379496001,-0.067836855
Suriname,SUR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,97.6679,,,,,,,
Suriname,SUR,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Suriname,SUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,92.86866,,,,,,,
Suriname,SUR,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,93.54453,,,,,,,
Suriname,SUR,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,79.79557,83.57609,84.98953,85.99207,85.00884,,,,
Suriname,SUR,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,73.94982,63.27883,69.69277,73.15671,73.97609,73.3833,73.92638,71.74484,-0.000316972,0.168264015
Suriname,SUR,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,88.08181,88.56115,88.11635,87.67685,89.38106,90.56634,86.17628,,0.028207072
Suriname,SUR,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,50.99553,51.9546,54.05382,55.31381,57.78983,,,,
Swaziland,SWZ,GDP per capita (constant LCU),NY.GDP.PCAP.KN,22775.981,22770.39789,28567.15239,,30679.03443,30700.61339,30261.90547,30125.95596,,0.3230316,0.054566292
Sweden,SWE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Sweden,SWE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,322131.1866,326290.2486,382442.5378,,380001.6645,386048.6319,399261.2244,407030.6764,,0.247449711,0.064292374
Sweden,SWE,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.6379,99.725,99.71371,99.84411,99.95841,99.93155,99.99742,99.85343,99.72424,0.001287842,0.001401212
Sweden,SWE,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,73.35182,73.23641,94.61003,94.50618,94.61763,95.25076,93.2984,93.68583,95.83658,0.279224774,-0.00976852
Sweden,SWE,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Sweden,SWE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Sweden,SWE,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,12.88602,13.05028,17.37649,17.76513,8.16391,8.61569,8.62624,7.58651,10.96542,-0.418670711,-0.563403771
Sweden,SWE,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,95.51994,94.91041,91.5596,92.53922,94.47021,96.67425,99.64163,99.06336,,0.043756528,0.081954923
Sweden,SWE,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,99.53602,99.09551,91.13695,95.84686,99.98946,99.81333,99.84093,,,,
Switzerland,CHE,GDP per capita (constant LCU),NY.GDP.PCAP.KN,70717.26969,71193.45984,78248.95803,,78739.07041,79689.31381,79753.55974,79981.59873,,0.123440256,0.022142668
Switzerland,CHE,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,26.85601,27.24716,18.4829,20.00532,13.8935,13.79366,13.97063,13.67885,13.78205,-0.497971532,-0.259918627
Switzerland,CHE,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,98.35804,98.17035,97.15899,96.75917,98.80805,99.95498,99.70436,99.55395,98.51597,0.014093868,0.024649906
Switzerland,CHE,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.66313,99.52796,99.64841,99.61168,99.78762,99.80702,99.83138,99.98659,99.85362,0.004608052,0.003393732
Switzerland,CHE,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,71.62638,70.68441,75.93084,76.34623,78.28819,79.12097,77.27656,77.12563,75.9216,0.091126459,0.01573524
Switzerland,CHE,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,84.66111,84.14402,83.20701,81.17079,83.55855,84.47933,85.13441,85.82816,85.32946,0.02001497,0.031501553
Switzerland,CHE,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Switzerland,CHE,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Switzerland,CHE,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Syrian Arab Republic,SYR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,56255.35012,57924.42598,,,,,,,,,
Syrian Arab Republic,SYR,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,3.82853,4.36337,4.22333,4.48939,4.39511,,,,,,
Syrian Arab Republic,SYR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Syrian Arab Republic,SYR,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Syrian Arab Republic,SYR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Syrian Arab Republic,SYR,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,96.86077,97.52997,99.08735,98.92896,72.39475,,,,,,
Syrian Arab Republic,SYR,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,8.62766,8.89651,10.00433,10.01536,5.37269,,,,,,
Syrian Arab Republic,SYR,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,61.22187,64.1752,89.77424,94.26508,61.88994,,,,,,
Syrian Arab Republic,SYR,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,39.32775,40.96619,68.82457,72.30405,48.50187,,,,,,
Tajikistan,TJK,GDP per capita (constant LCU),NY.GDP.PCAP.KN,287.4359195,311.2014066,538.8205322,,594.5681417,620.3704645,643.2921405,673.0124073,,1.162626495,0.249047442
Tajikistan,TJK,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,70.18143,72.13134,83.21746,,,,,,,,
Tajikistan,TJK,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,96.61952,96.1546,98.67166,99.13804,99.21073,98.60451,98.10029,98.14801,99.45313,0.020731301,-0.005306995
Tajikistan,TJK,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,99.84706,,,,,99.9,,,,,
Tajikistan,TJK,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,82.65929,82.1594,94.16766,,,,,,,,
Tajikistan,TJK,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,99.67999,,,,,99.8,,,,,
Tajikistan,TJK,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,99.45068,,,,,99.8,,,,,
Tajikistan,TJK,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Tajikistan,TJK,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,6.23257,6.59999,7.07026,7.37517,7.61265,8.10898,8.27354,8.81281,8.41621,0.335276266,0.246461941
Tanzania,TZA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,501440.3624,517338.7628,739921.6784,,784027.1148,813018.4818,843093.4232,874445.9954,,0.690277354,0.18180886
Tanzania,TZA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,3.61333,6.07734,15.60662,38.35989,3.32599,,,
Tanzania,TZA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,28.24753,,,
Tanzania,TZA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,33.14834,31.8381,,,38.86259,36.75296,,
Tanzania,TZA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,23.93899,24.55251,,
Tanzania,TZA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,53.56517,58.15997,,87.50078,85.00963,83.32041,,84.56048,84.56329,0.453929223,
Tanzania,TZA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,78.10059,,,77.88723,,,,
Tanzania,TZA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,85.94,,,85.75514,,,,
Tanzania,TZA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,77.6898,,,77.4798,,,,
Thailand,THA,GDP per capita (constant LCU),NY.GDP.PCAP.KN,83458.62714,85537.92639,122931.3493,,134219.3516,134904.947,138385.6995,142439.4056,,0.665219296,0.158690654
Thailand,THA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,60.34541,57.42838,,53.21795,,
Thailand,THA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,87.61162,87.83844,87.26998,88.92264,,
Thailand,THA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,79.4745,76.52904,,78.79973,77.27069,,,,
Thailand,THA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Thailand,THA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,1.82896,,,,,,,,,
Thailand,THA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,93.7889,,,,95.19179,,94.80962,,,,
Thailand,THA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,97.97539,,,,98.31388,,98.14663,,,,
Thailand,THA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,92.64654,,,,93.70207,,92.86831,,,,
Timor-Leste,TLS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,1118.461315,1192.769298,3285.436335,,2932.232167,2117.531825,2501.598442,2467.166955,2221.39696,1.068435999,-0.249059576
Timor-Leste,TLS,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,12.41791,15.19704,17.31124,18.90064,21.65396,,
Timor-Leste,TLS,GDP per capita (constant LCU),NY.GDP.PCAP.KN,858.1849389,974.7560589,1214.292595,,1250.458051,1272.247847,1294.141632,1337.620234,,0.372261523,0.101563363
Timor-Leste,TLS,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,37.6,,,,,,,,,
Timor-Leste,TLS,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Timor-Leste,TLS,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,79.77233,82.49111,83.04266,85.08524,85.17995,86.6197,87.34829,,0.085836405
Timor-Leste,TLS,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,43.67477,45.19743,45.28738,48.53262,52.64272,57.17904,60.61502,,0.309200712
Timor-Leste,TLS,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,92.90351,91.3672,92.33807,93.11087,94.47998,94.57704,96.94292,,0.018013636
Timor-Leste,TLS,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Timor-Leste,TLS,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Togo,TGO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,185393.8537,177332.8751,179128.5351,,185133.2709,190961.5067,195902.1826,200655.1216,,0.131516767,0.120173966
Togo,TGO,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,87.36033,90.26984,,,,92.15809,96.56895,91.94978,92.61436,0.018610202,
Togo,TGO,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,2.15262,2.33461,9.12299,10.66806,,,,,,,
Togo,TGO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,53.1776,,60.40994,,,,63.74562,,,,
Togo,TGO,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Togo,TGO,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,60.43295,62.34206,,,,,,,78.55498,,
Togo,TGO,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,23.46562,,,,,,,,41.01339,,
Togo,TGO,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,46.91569,,54.27192,,,,58.99527,,,,
Togo,TGO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,74.43957,,79.88591,,,,84.29011,,,,
Tokelau,TKL,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Tokelau,TKL,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Tokelau,TKL,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Tokelau,TKL,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Tokelau,TKL,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Tokelau,TKL,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Tokelau,TKL,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Tokelau,TKL,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Tonga,TON,GDP per capita (constant LCU),NY.GDP.PCAP.KN,6684.874901,6888.497226,7410.807348,,7191.819839,7309.372105,7539.204994,7738.839827,,0.123443847,0.044264068
Tonga,TON,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,99.44109,,,,,,,,
Tonga,TON,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,6.31048,12.7715,,,,,115.38084,,,,
Tonga,TON,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,99.38553,,,,,,,,
Tonga,TON,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,99.43703,,,,,,,,
Tonga,TON,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,81.18431,,97.62175,92.54151,98.32539,95.07997,,,,
Tonga,TON,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Tonga,TON,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,99.06624,,98.69235,98.73577,98.37043,98.88343,,,,
Tonga,TON,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,76.43303,,86.01662,80.76551,80.76477,82.07469,,,,
Trinidad and Tobago,TTO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,71993.96084,74735.94284,121847.4884,,123390.5053,122511.893,123858.6099,116064.6907,113008.7376,0.552996942,-0.04745931
Trinidad and Tobago,TTO,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,13.90351,20.86601,,,,,,,,,
Trinidad and Tobago,TTO,GDP per capita (constant LCU),NY.GDP.PCAP.KN,40513.68156,42056.6969,68568.11718,,70586.86532,69856.76559,69166.71813,67356.60136,,0.601566607,-0.017668792
Trinidad and Tobago,TTO,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,99.37128,98.88636,,,,,,,,,
Trinidad and Tobago,TTO,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,50.04794,52.11244,,,,,,,,,
Trinidad and Tobago,TTO,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,98.7,,,,,,,,,,
Trinidad and Tobago,TTO,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,97.9,,,,,,,,,,
Trinidad and Tobago,TTO,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Trinidad and Tobago,TTO,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,99.4,,,,,,,,,,
Trinidad and Tobago,TTO,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Tunisia,TUN,GDP per capita (constant LCU),NY.GDP.PCAP.KN,4300.79985,4424.604502,5746.951898,,6007.23152,6105.129368,6104.228254,6105.453464,,0.379886826,0.062381167
Tunisia,TUN,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,0.33473,0.73158,,,3.46498,3.53787,4.2191,4.26864,,4.834823259,
Tunisia,TUN,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Tunisia,TUN,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,95.23478,97.08488,98.82468,98.53917,98.84383,98.77541,98.83965,98.78204,98.90914,0.017481198,-0.000431471
Tunisia,TUN,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,15.8879,17.13462,,,,,,,,,
Tunisia,TUN,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Tunisia,TUN,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,97.30444,96.865,,96.2091,,,,,
Tunisia,TUN,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,79.65391,80.21875,,79.03643,,,,,
Tunisia,TUN,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,80.70253,81.4877,,80.88911,,,,,
Turkey,TUR,GDP per capita (constant LCU),NY.GDP.PCAP.KN,11568.23746,10717.2778,16407.51774,,18068.11314,18694.94515,19518.28894,19825.39689,,0.849853784,0.208311775
Turkey,TUR,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,88.19522,92.20484,98.79502,99.03072,96.81739,94.51262,91.9949,90.20195,91.08582,-0.021722179,-0.086978777
Turkey,TUR,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,64.45987,72.65051,84.20113,81.2314,86.87212,87.44485,86.64416,85.28003,87.22819,0.173839385,0.012813367
Turkey,TUR,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,94.10609,94.91975,95.25666,95.43963,95.60142,96.16733,,,0.021903365
Turkey,TUR,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Turkey,TUR,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,98.70935,99.01602,99.22743,99.35848,99.49439,99.62136,,,0.009239348
Turkey,TUR,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,95.88663,96.4989,96.77488,96.99798,97.16544,97.37991,,,0.015573391
Turkey,TUR,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,95.8553,96.39444,95.21277,93.8012,93.43299,94.71143,94.73559,94.14611,94.8769,-0.023324271,-0.011202909
Turkey,TUR,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,28.97962,30.23752,27.67965,26.9741,29.1438,30.17321,32.73927,,0.041187221
Turkmenistan,TKM,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3084.519005,3184.692994,6485.038329,,7655.378338,8289.464625,8671.166665,9050.608775,,1.841909343,0.395613768
Turkmenistan,TKM,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Turkmenistan,TKM,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Turkmenistan,TKM,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Turkmenistan,TKM,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Turkmenistan,TKM,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,99.8,,,,,
Turkmenistan,TKM,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Turkmenistan,TKM,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,99.7,,,,,
Turkmenistan,TKM,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,99.8,,,,,
Turks and Caicos Islands,TCA,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,,,,,,
Turks and Caicos Islands,TCA,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,,,,,,
Tuvalu,TUV,GDP per capita (constant LCU),NY.GDP.PCAP.KN,3017.547771,3037.195122,3182.06624,,3171.993715,3216.455812,3273.529679,3334.234478,,0.097800551,0.047820575
Tuvalu,TUV,"Net enrolment rate, secondary, both sexes (%)",SE.SEC.NENR,,,,,,68.02097,69.73008,58.50727,,,
Tuvalu,TUV,"Total net enrolment rate, lower secondary, both sexes (%)",UIS.NERT.2,,,,,,81.81818,91.75126,69.83957,,,
Tuvalu,TUV,"Net enrolment rate, pre-primary, both sexes (%)",SE.PRE.NENR,,,,,,,65.591,66.8348,,,
Tuvalu,TUV,"Total net enrolment rate, primary, both sexes (%)",UIS.NERT.1,,,,,,91.13667,95.2381,88.15702,,,
Tuvalu,TUV,"Literacy rate, population 25-64 years, both sexes (%)",UIS.LR.AG25T64,,,,,,,,,,,
Tuvalu,TUV,"Youth literacy rate, population 15-24 years, both sexes (%)",SE.ADT.1524.LT.ZS,,,,,,,,,,,
Tuvalu,TUV,"Adult literacy rate, population 15+ years, both sexes (%)",SE.ADT.LITR.ZS,,,,,,,,,,,
Tuvalu,TUV,"Gross enrolment ratio, post-secondary non-tertiary, both sexes (%)",UIS.GER.4,,,,,,,,,,,
